!AIVDM,1,1,,B,J02:r`oph?ruBm=QSL00000005RP,0*51|26|0|002276003|0|1|0|63680|92:febd4b53618dc00000000000:0
!AIVDM,1,1,,A,J02:r`oph?ruBm=QSL00000005RP,0*52|26|0|002276003|0|1|0|63680|92:febd4b53618dc00000000000:0
!AIVDM,1,1,,A,J02:r`Wph?rfWC=M21p00<P00D1U,0*79|26|0|002276002|0|1|0|63680|92:feae9d335d081e0000c80001:0
!AIVDM,1,1,,A,J02:r`Wph?rfWC=M21p00<P00D1U,0*79|26|0|002276002|0|1|0|63680|92:feae9d335d081e0000c80001:0
!AIVDM,1,1,,A,J5NVr:5KRcBKT`>ULG4d3gfr@G3pNJQSi0b=lP,4*77|26|0|367639080|0|1|0|23434|148:b49b9283a571712c0efbba4170f879a863c40a:0
!AIVDM,1,1,,A,J@2:r`oph?ruBm=QSL00000020R0,0*45|26|1|002276003|0|1|0|63680|92:febd4b53618dc00000000008:0
!AIVDM,1,1,,A,J@2:r`oph?ruBm=QSL00000020R0,0*45|26|1|002276003|0|1|0|63680|92:febd4b53618dc00000000008:0
!AIVDM,1,1,,B,J02:r`oph?ruBm=QSL0000000<1N,0*25|26|0|002276003|0|1|0|63680|92:febd4b53618dc00000000000:0
!AIVDM,1,1,,A,J5NNtUUKReV>D<4`S0Cpj:onLgN8rjiC0PR<TP,4*75|26|0|367508630|0|1|0|23434|148:d98e50c1288c04f8c8adf672f788eb2c530208:0
!AIVDM,1,1,,B,J5N`dpUKRQGbO7bOQWhL6b3@VoJu92C2D0R=0P,4*0B|26|0|367668450|0|1|0|23434|148:15ea7c7a9f867c1c1aa0d09b76bd2424c25008:0
!AIVDM,1,1,,A,J02:r`Wph?rfWC=M21p00<P008RW,0*64|26|0|002276002|0|1|0|63680|92:feae9d335d081e0000c80000:0
!AIVDM,1,1,,A,J02:r`oph?ruBm=QSL00000000R8,0*3F|26|0|002276003|0|1|0|63680|92:febd4b53618dc00000000000:0
!AIVDM,1,1,,A,J02:r`oph?ruBm=QSL00000000R8,0*3F|26|0|002276003|0|1|0|63680|92:febd4b53618dc00000000000:0
!AIVDM,1,1,,B,J02:r`oph?ruBm=QSL0000000<1N,0*25|26|0|002276003|0|1|0|63680|92:febd4b53618dc00000000000:0
!AIVDM,1,1,,B,J5NVr:5KRc8Q<;R373k42pJPGO8Tn7rjNPbB@P,4*46|26|0|367639080|0|1|0|23434|148:b22130b8831c3cc40b86a05df224d87eb27a0a:0
!AIVDM,1,1,,A,J02:r`Wph?rfWC=M21p00<P00<1V,0*02|26|0|002276002|0|1|0|63680|92:feae9d335d081e0000c80000:0
!AIVDM,1,1,,A,J02:r`oph?ruBm=QSL02000000Re,0*60|26|0|002276003|0|1|0|63680|92:febd4b53618dc00200000000:0
!AIVDM,1,1,,A,J02:r`oph?ruBm=QSL02000000Re,0*60|26|0|002276003|0|1|0|63680|92:febd4b53618dc00200000000:0
!AIVDM,1,1,,A,J@2:r`oph?ruBm=QSL02000020T@,0*31|26|1|002276003|0|1|0|63680|92:febd4b53618dc00200000008:0
!AIVDM,1,1,,A,J@2:r`oph?ruBm=QSL02000020T@,0*31|26|1|002276003|0|1|0|63680|92:febd4b53618dc00200000008:0
!AIVDM,1,1,,A,J5N`dpUKRSs0Di37q4RNkMvtT29:HP31R0R9@P,4*09|26|0|367668450|0|1|0|23434|148:3ec05310c7e4489ecddfbc90224a6200c18808:0
!AIVDM,1,1,,B,J02:r`oph?ruBm=QSL02000000SA,0*46|26|0|002276003|0|1|0|63680|92:febd4b53618dc00200000000:0
!AIVDM,1,1,,B,J02:r`oph?ruBm=QSL02000000SA,0*46|26|0|002276003|0|1|0|63680|92:febd4b53618dc00200000000:0
!AIVDM,1,1,,A,J02:r`oph?ruBm=QSL02000000T3,0*30|26|0|002276003|0|1|0|63680|92:febd4b53618dc00200000000:0
!AIVDM,1,1,,A,J02:r`Wph?rfWC=M21p00<P00@Gj,0*34|26|0|002276002|0|1|0|63680|92:feae9d335d081e0000c80001:0
!AIVDM,1,1,,A,J02:r`Wph?rfWC=M21p00<P00@Gj,0*34|26|0|002276002|0|1|0|63680|92:feae9d335d081e0000c80001:0
!AIVDM,1,1,,A,J5NNWOUKRdH:ohb;bTpgKeDr1Uw71QOqu0RB`P,4*67|26|0|367503230|0|1|0|23434|148:c60adf0a8baa4e2f6ed53a065fc70617f9f408:0
!AIVDM,1,1,,A,J5NVr:5KRV2gPwTsiPNW;<5DvEKFUE=hI0b<dP,4*1C|26|0|367639080|0|1|0|23434|148:60af83f93bc607a72cc154f956d6955370640a:0
!AIVDM,1,1,,B,J02:r`oph?ruBm=QSL02000008Ms,0*62|26|0|002276003|0|1|0|63680|92:febd4b53618dc00200000000:0
!AIVDM,1,1,,A,J5NNtUUKRg=eceAq54`4jac:gq6JHaqju0R;`P,4*7A|26|0|367508630|0|1|0|23434|148:f36daed479144a04ca9acabf919a629e72f408:0
